gt_id,startts,endts,mac_fix,sn_fix,software_version_fix,ioboard_fix
2,2019-06-02 07:49:33,2019-06-02 07:49:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:49:36,2019-06-02 07:49:36,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:49:20,2019-06-02 07:49:22,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:50:38,2019-06-02 07:50:45,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:50:41,2019-06-02 07:50:49,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:50:25,2019-06-02 07:50:30,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:51:44,2019-06-02 07:51:51,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:51:51,2019-06-02 07:51:52,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:51:31,2019-06-02 07:51:31,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:52:48,2019-06-02 07:52:57,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:52:57,2019-06-02 07:53:03,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:52:32,2019-06-02 07:52:38,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:53:52,2019-06-02 07:53:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:54:00,2019-06-02 07:54:03,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:53:37,2019-06-02 07:53:41,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:54:53,2019-06-02 07:54:56,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:55:06,2019-06-02 07:55:12,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:54:46,2019-06-02 07:54:56,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:55:55,2019-06-02 07:56:04,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:56:07,2019-06-02 07:56:11,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:55:47,2019-06-02 07:55:50,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:56:58,2019-06-02 07:57:02,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:57:12,2019-06-02 07:57:15,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:56:52,2019-06-02 07:56:52,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:58:07,2019-06-02 07:58:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:58:20,2019-06-02 07:58:29,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:57:54,2019-06-02 07:58:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 07:59:15,2019-06-02 07:59:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 07:59:22,2019-06-02 07:59:24,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 07:59:00,2019-06-02 07:59:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:00:15,2019-06-02 08:00:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:00:24,2019-06-02 08:00:34,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:00:05,2019-06-02 08:00:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:01:23,2019-06-02 08:01:33,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:01:29,2019-06-02 08:01:37,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:01:14,2019-06-02 08:01:20,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:02:28,2019-06-02 08:02:36,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:02:35,2019-06-02 08:02:37,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:02:16,2019-06-02 08:02:20,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:03:28,2019-06-02 08:03:37,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:03:41,2019-06-02 08:03:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:03:23,2019-06-02 08:03:30,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:04:30,2019-06-02 08:04:31,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:04:44,2019-06-02 08:04:45,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:04:25,2019-06-02 08:04:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:05:32,2019-06-02 08:05:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:05:54,2019-06-02 08:05:58,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:05:34,2019-06-02 08:05:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:06:34,2019-06-02 08:06:41,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:06:55,2019-06-02 08:07:02,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:06:42,2019-06-02 08:06:43,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:07:37,2019-06-02 08:07:47,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:07:56,2019-06-02 08:08:01,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:07:51,2019-06-02 08:07:57,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:08:41,2019-06-02 08:08:45,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:09:04,2019-06-02 08:09:12,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:08:59,2019-06-02 08:09:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:09:44,2019-06-02 08:09:47,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:10:11,2019-06-02 08:10:11,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:10:06,2019-06-02 08:10:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:10:50,2019-06-02 08:10:58,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:11:12,2019-06-02 08:11:21,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:11:10,2019-06-02 08:11:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:12:00,2019-06-02 08:12:01,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:12:20,2019-06-02 08:12:23,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:12:19,2019-06-02 08:12:21,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:13:03,2019-06-02 08:13:08,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:13:20,2019-06-02 08:13:26,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:13:20,2019-06-02 08:13:21,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:14:08,2019-06-02 08:14:15,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:14:25,2019-06-02 08:14:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:14:29,2019-06-02 08:14:35,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:15:10,2019-06-02 08:15:11,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:15:34,2019-06-02 08:15:36,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:15:37,2019-06-02 08:15:42,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:16:14,2019-06-02 08:16:20,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:16:39,2019-06-02 08:16:39,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:16:40,2019-06-02 08:16:44,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:17:15,2019-06-02 08:17:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:17:48,2019-06-02 08:17:51,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:17:45,2019-06-02 08:17:47,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:18:23,2019-06-02 08:18:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:18:49,2019-06-02 08:18:56,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:18:48,2019-06-02 08:18:54,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:19:29,2019-06-02 08:19:32,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:19:51,2019-06-02 08:19:52,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:19:52,2019-06-02 08:20:01,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:20:32,2019-06-02 08:20:42,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:20:55,2019-06-02 08:21:00,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:21:02,2019-06-02 08:21:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:21:39,2019-06-02 08:21:43,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:21:56,2019-06-02 08:22:03,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:22:10,2019-06-02 08:22:16,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:22:47,2019-06-02 08:22:52,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:23:00,2019-06-02 08:23:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:23:10,2019-06-02 08:23:17,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:23:53,2019-06-02 08:23:57,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:24:05,2019-06-02 08:24:12,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:24:13,2019-06-02 08:24:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:24:56,2019-06-02 08:25:00,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:25:15,2019-06-02 08:25:15,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:25:20,2019-06-02 08:25:28,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:25:58,2019-06-02 08:25:58,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:26:23,2019-06-02 08:26:27,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:26:28,2019-06-02 08:26:36,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:27:02,2019-06-02 08:27:08,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:27:28,2019-06-02 08:27:32,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:27:32,2019-06-02 08:27:36,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:28:07,2019-06-02 08:28:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:28:34,2019-06-02 08:28:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:28:37,2019-06-02 08:28:41,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:29:12,2019-06-02 08:29:12,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:29:41,2019-06-02 08:29:49,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:29:44,2019-06-02 08:29:50,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:30:21,2019-06-02 08:30:26,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:30:42,2019-06-02 08:30:51,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:30:52,2019-06-02 08:30:57,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:31:30,2019-06-02 08:31:31,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:31:42,2019-06-02 08:31:45,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:31:58,2019-06-02 08:31:58,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:32:33,2019-06-02 08:32:38,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:32:50,2019-06-02 08:32:53,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:33:03,2019-06-02 08:33:09,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:33:39,2019-06-02 08:33:47,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:34:00,2019-06-02 08:34:01,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:34:03,2019-06-02 08:34:07,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:34:39,2019-06-02 08:34:48,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:35:04,2019-06-02 08:35:07,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:35:08,2019-06-02 08:35:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:35:39,2019-06-02 08:35:46,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:36:09,2019-06-02 08:36:09,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:36:13,2019-06-02 08:36:20,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:36:48,2019-06-02 08:36:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:37:17,2019-06-02 08:37:25,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:37:22,2019-06-02 08:37:27,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:37:51,2019-06-02 08:38:01,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:38:21,2019-06-02 08:38:27,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:38:28,2019-06-02 08:38:38,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:38:53,2019-06-02 08:38:54,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:39:26,2019-06-02 08:39:30,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:39:35,2019-06-02 08:39:38,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:39:56,2019-06-02 08:40:02,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:40:33,2019-06-02 08:40:41,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:40:40,2019-06-02 08:40:42,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:40:59,2019-06-02 08:41:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:41:40,2019-06-02 08:41:49,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:41:45,2019-06-02 08:41:45,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:42:02,2019-06-02 08:42:06,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:42:44,2019-06-02 08:42:52,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:42:45,2019-06-02 08:42:47,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:43:11,2019-06-02 08:43:16,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:43:47,2019-06-02 08:43:48,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:43:51,2019-06-02 08:43:54,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:44:16,2019-06-02 08:44:21,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:44:53,2019-06-02 08:44:57,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:44:59,2019-06-02 08:44:59,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:45:22,2019-06-02 08:45:29,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:45:56,2019-06-02 08:46:04,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:46:03,2019-06-02 08:46:07,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:46:26,2019-06-02 08:46:32,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:47:00,2019-06-02 08:47:07,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:47:04,2019-06-02 08:47:09,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:47:30,2019-06-02 08:47:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:48:07,2019-06-02 08:48:10,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:48:07,2019-06-02 08:48:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:48:38,2019-06-02 08:48:45,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:49:13,2019-06-02 08:49:19,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:49:11,2019-06-02 08:49:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:49:46,2019-06-02 08:49:48,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:50:21,2019-06-02 08:50:30,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:50:20,2019-06-02 08:50:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:50:52,2019-06-02 08:50:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:51:23,2019-06-02 08:51:23,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:51:23,2019-06-02 08:51:30,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:52:01,2019-06-02 08:52:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:52:29,2019-06-02 08:52:31,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:52:26,2019-06-02 08:52:27,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:53:01,2019-06-02 08:53:02,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:53:37,2019-06-02 08:53:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:53:27,2019-06-02 08:53:31,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:54:02,2019-06-02 08:54:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:54:39,2019-06-02 08:54:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:54:35,2019-06-02 08:54:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:55:03,2019-06-02 08:55:08,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:55:47,2019-06-02 08:55:47,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:55:38,2019-06-02 08:55:44,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:56:08,2019-06-02 08:56:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:56:52,2019-06-02 08:57:02,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:56:46,2019-06-02 08:56:50,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:57:18,2019-06-02 08:57:22,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:57:57,2019-06-02 08:57:57,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:57:53,2019-06-02 08:58:01,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:58:23,2019-06-02 08:58:31,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:58:58,2019-06-02 08:59:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:58:57,2019-06-02 08:59:06,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 08:59:32,2019-06-02 08:59:39,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 08:59:58,2019-06-02 09:00:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 08:59:58,2019-06-02 09:00:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:00:38,2019-06-02 09:00:42,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:01:00,2019-06-02 09:01:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:01:00,2019-06-02 09:01:09,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:01:41,2019-06-02 09:01:48,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:02:10,2019-06-02 09:02:14,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:02:03,2019-06-02 09:02:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:02:50,2019-06-02 09:02:52,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:03:16,2019-06-02 09:03:19,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:03:03,2019-06-02 09:03:13,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:03:54,2019-06-02 09:03:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:04:18,2019-06-02 09:04:20,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:04:07,2019-06-02 09:04:12,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:04:58,2019-06-02 09:04:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:05:25,2019-06-02 09:05:33,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:05:12,2019-06-02 09:05:12,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:06:04,2019-06-02 09:06:05,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:06:29,2019-06-02 09:06:32,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:06:15,2019-06-02 09:06:20,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:07:09,2019-06-02 09:07:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:07:31,2019-06-02 09:07:33,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:07:15,2019-06-02 09:07:23,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:08:14,2019-06-02 09:08:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:08:35,2019-06-02 09:08:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:08:24,2019-06-02 09:08:27,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:09:20,2019-06-02 09:09:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:09:41,2019-06-02 09:09:46,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:09:31,2019-06-02 09:09:36,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:10:24,2019-06-02 09:10:26,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:10:45,2019-06-02 09:10:49,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:10:41,2019-06-02 09:10:43,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:11:27,2019-06-02 09:11:36,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:11:46,2019-06-02 09:11:54,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:11:43,2019-06-02 09:11:46,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:12:36,2019-06-02 09:12:39,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:12:50,2019-06-02 09:12:59,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:12:43,2019-06-02 09:12:49,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:13:44,2019-06-02 09:13:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:13:51,2019-06-02 09:13:54,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:13:53,2019-06-02 09:13:58,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:14:46,2019-06-02 09:14:50,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:14:58,2019-06-02 09:15:07,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:14:56,2019-06-02 09:15:01,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 09:15:53,2019-06-02 09:15:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 09:16:02,2019-06-02 09:16:11,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 09:16:04,2019-06-02 09:16:12,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
