gt_id,st_id,startts,endts,porterror,host_fix,port_fix,name_fix,serialno_fix,fwversion_fix,comparator_fix,devider_fix,rawpulsescounter_fix,error,stringvoltage,stringcurrent,temperature,totalwh
2,8,2019-06-02 04:47:17,2019-06-02 04:47:26,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,436,4.348,27.0,124283286
2,9,2019-06-02 04:47:17,2019-06-02 04:47:26,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,370,0.046,61.0,124274400
2,10,2019-06-02 04:47:17,2019-06-02 04:47:26,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,736,0.363,29.0,124279433
3,11,2019-06-02 04:47:09,2019-06-02 04:47:17,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,985,1.096,54.0,124283848
3,12,2019-06-02 04:47:09,2019-06-02 04:47:17,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,388,1.539,63.0,124266285
3,13,2019-06-02 04:47:09,2019-06-02 04:47:17,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,443,2.251,59.0,124277923
3,14,2019-06-02 04:47:09,2019-06-02 04:47:17,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,484,1.905,63.0,124282227
3,15,2019-06-02 04:47:09,2019-06-02 04:47:17,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,343,3.896,27.0,124282651
1,1,2019-06-02 04:47:47,2019-06-02 04:47:55,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,492,3.9559999,20.0,124277293
1,2,2019-06-02 04:47:47,2019-06-02 04:47:55,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,890,1.245,39.0,124289565
1,3,2019-06-02 04:47:47,2019-06-02 04:47:55,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,564,1.779,45.0,124281600
1,4,2019-06-02 04:47:47,2019-06-02 04:47:55,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,851,0.918,47.0,124279832
1,5,2019-06-02 04:47:47,2019-06-02 04:47:55,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,7,2.855,22.0,124275763
2,6,2019-06-02 04:48:26,2019-06-02 04:48:35,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,960,3.498,34.0,124288169
2,7,2019-06-02 04:48:26,2019-06-02 04:48:35,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,126,2.958,36.0,124283894
2,8,2019-06-02 04:48:26,2019-06-02 04:48:35,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,80,2.559,26.0,124284757
2,9,2019-06-02 04:48:26,2019-06-02 04:48:35,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,608,2.111,39.0,124275670
2,10,2019-06-02 04:48:26,2019-06-02 04:48:35,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,266,3.683,33.0,124280971
3,11,2019-06-02 04:48:11,2019-06-02 04:48:12,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,765,0.693,25.0,124284902
3,12,2019-06-02 04:48:11,2019-06-02 04:48:12,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,704,4.078,44.0,124267897
3,13,2019-06-02 04:48:11,2019-06-02 04:48:12,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,688,1.345,26.0,124279202
3,14,2019-06-02 04:48:11,2019-06-02 04:48:12,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,146,3.065,41.0,124283572
3,15,2019-06-02 04:48:11,2019-06-02 04:48:12,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,731,0.254,34.0,124283674
1,1,2019-06-02 04:48:50,2019-06-02 04:48:51,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,888,0.154,68.0,124278961
1,2,2019-06-02 04:48:50,2019-06-02 04:48:51,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,487,0.819,39.0,124291281
1,3,2019-06-02 04:48:50,2019-06-02 04:48:51,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,664,1.664,30.0,124283169
1,4,2019-06-02 04:48:50,2019-06-02 04:48:51,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,450,1.332,26.0,124281542
1,5,2019-06-02 04:48:50,2019-06-02 04:48:51,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,728,4.4,56.0,124277491
2,6,2019-06-02 04:49:35,2019-06-02 04:49:38,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,592,4.667,34.0,124289170
2,7,2019-06-02 04:49:35,2019-06-02 04:49:38,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,670,3.507,64.0,124285850
2,8,2019-06-02 04:49:35,2019-06-02 04:49:38,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,679,0.696,35.0,124286565
2,9,2019-06-02 04:49:35,2019-06-02 04:49:38,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,215,1.298,20.0,124277555
2,10,2019-06-02 04:49:35,2019-06-02 04:49:38,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,759,2.197,62.0,124282210
3,11,2019-06-02 04:49:21,2019-06-02 04:49:23,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,261,2.7,41.0,124286562
3,12,2019-06-02 04:49:21,2019-06-02 04:49:23,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,45,1.994,48.0,124268976
3,13,2019-06-02 04:49:21,2019-06-02 04:49:23,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,758,2.081,39.0,124281035
3,14,2019-06-02 04:49:21,2019-06-02 04:49:23,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,644,0.613,65.0,124284686
3,15,2019-06-02 04:49:21,2019-06-02 04:49:23,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,476,3.962,20.0,124285183
1,1,2019-06-02 04:49:54,2019-06-02 04:50:01,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,77,1.962,32.0,124280559
1,2,2019-06-02 04:49:54,2019-06-02 04:50:01,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,430,3.058,21.0,124293278
1,3,2019-06-02 04:49:54,2019-06-02 04:50:01,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,455,4.017,30.0,124284593
1,4,2019-06-02 04:49:54,2019-06-02 04:50:01,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,972,1.622,33.0,124282994
1,5,2019-06-02 04:49:54,2019-06-02 04:50:01,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,283,3.415,26.0,124278617
2,6,2019-06-02 04:50:40,2019-06-02 04:50:49,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,450,1.173,50.0,124291052
2,7,2019-06-02 04:50:40,2019-06-02 04:50:49,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,328,3.853,21.0,124287203
2,8,2019-06-02 04:50:40,2019-06-02 04:50:49,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,72,2.103,66.0,124288231
2,9,2019-06-02 04:50:40,2019-06-02 04:50:49,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,274,4.19,53.0,124279041
2,10,2019-06-02 04:50:40,2019-06-02 04:50:49,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,246,3.629,43.0,124284125
3,11,2019-06-02 04:50:28,2019-06-02 04:50:32,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,383,3.981,46.0,124287779
3,12,2019-06-02 04:50:28,2019-06-02 04:50:32,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,786,2.942,55.0,124270041
3,13,2019-06-02 04:50:28,2019-06-02 04:50:32,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,463,4.873,51.0,124282463
3,14,2019-06-02 04:50:28,2019-06-02 04:50:32,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,57,1.6029999,53.0,124285926
3,15,2019-06-02 04:50:28,2019-06-02 04:50:32,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,843,0.284,60.0,124286341
1,1,2019-06-02 04:50:59,2019-06-02 04:51:05,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,770,4.83,31.0,124282150
1,2,2019-06-02 04:50:59,2019-06-02 04:51:05,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,318,0.536,26.0,124294924
1,3,2019-06-02 04:50:59,2019-06-02 04:51:05,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,493,4.692,44.0,124285675
1,4,2019-06-02 04:50:59,2019-06-02 04:51:05,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,650,1.969,68.0,124284133
1,5,2019-06-02 04:50:59,2019-06-02 04:51:05,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,993,1.585,42.0,124279624
2,6,2019-06-02 04:51:46,2019-06-02 04:51:49,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,61,2.657,35.0,124292344
2,7,2019-06-02 04:51:46,2019-06-02 04:51:49,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,480,2.8109999,36.0,124288400
2,8,2019-06-02 04:51:46,2019-06-02 04:51:49,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,796,0.497,58.0,124289346
2,9,2019-06-02 04:51:46,2019-06-02 04:51:49,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,339,4.59,55.0,124280096
2,10,2019-06-02 04:51:46,2019-06-02 04:51:49,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,182,0.616,40.0,124285398
3,11,2019-06-02 04:51:31,2019-06-02 04:51:33,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,167,4.671,63.0,124288923
3,12,2019-06-02 04:51:31,2019-06-02 04:51:33,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,86,4.472,42.0,124271790
3,13,2019-06-02 04:51:31,2019-06-02 04:51:33,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,852,1.164,61.0,124284460
3,14,2019-06-02 04:51:31,2019-06-02 04:51:33,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,892,1.882,49.0,124287731
3,15,2019-06-02 04:51:31,2019-06-02 04:51:33,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,922,4.776,54.0,124287780
1,1,2019-06-02 04:52:03,2019-06-02 04:52:05,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,564,2.373,68.0,124283433
1,2,2019-06-02 04:52:03,2019-06-02 04:52:05,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,473,0.297,66.0,124296582
1,3,2019-06-02 04:52:03,2019-06-02 04:52:05,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,47,2.287,57.0,124287363
1,4,2019-06-02 04:52:03,2019-06-02 04:52:05,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,89,1.993,55.0,124285819
1,5,2019-06-02 04:52:03,2019-06-02 04:52:05,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,720,2.9559999,22.0,124280938
2,6,2019-06-02 04:52:55,2019-06-02 04:52:59,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,629,4.489,68.0,124293650
2,7,2019-06-02 04:52:55,2019-06-02 04:52:59,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,418,2.193,52.0,124289803
2,8,2019-06-02 04:52:55,2019-06-02 04:52:59,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,793,1.347,21.0,124290506
2,9,2019-06-02 04:52:55,2019-06-02 04:52:59,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,934,4.913,22.0,124281146
2,10,2019-06-02 04:52:55,2019-06-02 04:52:59,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,603,2.606,48.0,124286402
3,11,2019-06-02 04:52:32,2019-06-02 04:52:41,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,193,4.055,41.0,124290427
3,12,2019-06-02 04:52:32,2019-06-02 04:52:41,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,174,1.41,37.0,124272972
3,13,2019-06-02 04:52:32,2019-06-02 04:52:41,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,625,0.023,48.0,124285601
3,14,2019-06-02 04:52:32,2019-06-02 04:52:41,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,258,3.375,28.0,124288828
3,15,2019-06-02 04:52:32,2019-06-02 04:52:41,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,103,2.5440001,53.0,124289216
1,1,2019-06-02 04:53:11,2019-06-02 04:53:16,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,585,4.524,31.0,124285370
1,2,2019-06-02 04:53:11,2019-06-02 04:53:16,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,283,3.571,56.0,124298541
1,3,2019-06-02 04:53:11,2019-06-02 04:53:16,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,169,0.835,53.0,124288969
1,4,2019-06-02 04:53:11,2019-06-02 04:53:16,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,121,3.589,54.0,124287151
1,5,2019-06-02 04:53:11,2019-06-02 04:53:16,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,521,4.814,58.0,124282815
2,6,2019-06-02 04:54:02,2019-06-02 04:54:07,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,225,3.6430001,50.0,124294671
2,7,2019-06-02 04:54:02,2019-06-02 04:54:07,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,809,2.054,36.0,124291617
2,8,2019-06-02 04:54:02,2019-06-02 04:54:07,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,147,1.427,65.0,124291584
2,9,2019-06-02 04:54:02,2019-06-02 04:54:07,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,328,1.036,23.0,124283031
2,10,2019-06-02 04:54:02,2019-06-02 04:54:07,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,282,1.73,35.0,124287654
3,11,2019-06-02 04:53:32,2019-06-02 04:53:39,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,653,0.95,64.0,124291971
3,12,2019-06-02 04:53:32,2019-06-02 04:53:39,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,342,2.096,59.0,124274551
3,13,2019-06-02 04:53:32,2019-06-02 04:53:39,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,163,4.213,42.0,124287414
3,14,2019-06-02 04:53:32,2019-06-02 04:53:39,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,270,2.168,67.0,124290759
3,15,2019-06-02 04:53:32,2019-06-02 04:53:39,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,351,4.069,32.0,124291134
1,1,2019-06-02 04:54:19,2019-06-02 04:54:28,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,471,1.533,33.0,124287259
1,2,2019-06-02 04:54:19,2019-06-02 04:54:28,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,660,4.049,47.0,124300527
1,3,2019-06-02 04:54:19,2019-06-02 04:54:28,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,532,4.379,28.0,124290045
1,4,2019-06-02 04:54:19,2019-06-02 04:54:28,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,377,3.742,41.0,124288915
1,5,2019-06-02 04:54:19,2019-06-02 04:54:28,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,235,3.676,29.0,124283843
2,6,2019-06-02 04:55:07,2019-06-02 04:55:16,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,634,0.571,30.0,124296183
2,7,2019-06-02 04:55:07,2019-06-02 04:55:16,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,620,3.611,29.0,124292690
2,8,2019-06-02 04:55:07,2019-06-02 04:55:16,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,312,0.634,36.0,124292834
2,9,2019-06-02 04:55:07,2019-06-02 04:55:16,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,665,3.5180001,34.0,124284072
2,10,2019-06-02 04:55:07,2019-06-02 04:55:16,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,637,2.958,21.0,124289466
3,11,2019-06-02 04:54:36,2019-06-02 04:54:45,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,810,0.698,46.0,124293649
3,12,2019-06-02 04:54:36,2019-06-02 04:54:45,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,61,0.558,42.0,124276082
3,13,2019-06-02 04:54:36,2019-06-02 04:54:45,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,657,3.618,35.0,124289209
3,14,2019-06-02 04:54:36,2019-06-02 04:54:45,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,173,1.113,60.0,124292192
3,15,2019-06-02 04:54:36,2019-06-02 04:54:45,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,741,3.793,44.0,124292746
1,1,2019-06-02 04:55:25,2019-06-02 04:55:32,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,981,1.2720001,29.0,124288979
1,2,2019-06-02 04:55:25,2019-06-02 04:55:32,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,432,3.892,63.0,124302214
1,3,2019-06-02 04:55:25,2019-06-02 04:55:32,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,627,0.719,56.0,124291114
1,4,2019-06-02 04:55:25,2019-06-02 04:55:32,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,542,1.2409999,62.0,124290695
1,5,2019-06-02 04:55:25,2019-06-02 04:55:32,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,690,4.205,47.0,124285822
2,6,2019-06-02 04:56:07,2019-06-02 04:56:09,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,445,0.522,20.0,124298161
2,7,2019-06-02 04:56:07,2019-06-02 04:56:09,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,783,0.376,63.0,124294504
2,8,2019-06-02 04:56:07,2019-06-02 04:56:09,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,923,2.138,66.0,124294773
2,9,2019-06-02 04:56:07,2019-06-02 04:56:09,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,132,3.725,67.0,124285556
2,10,2019-06-02 04:56:07,2019-06-02 04:56:09,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,536,4.44,26.0,124290637
3,11,2019-06-02 04:55:38,2019-06-02 04:55:43,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,63,1.27,36.0,124295275
3,12,2019-06-02 04:55:38,2019-06-02 04:55:43,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,1,2.385,43.0,124277722
3,13,2019-06-02 04:55:38,2019-06-02 04:55:43,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,326,1.285,64.0,124290309
3,14,2019-06-02 04:55:38,2019-06-02 04:55:43,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,356,1.869,36.0,124293920
3,15,2019-06-02 04:55:38,2019-06-02 04:55:43,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,454,2.037,41.0,124294184
1,1,2019-06-02 04:56:33,2019-06-02 04:56:43,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,112,4.252,22.0,124290487
1,2,2019-06-02 04:56:33,2019-06-02 04:56:43,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,239,2.369,45.0,124303805
1,3,2019-06-02 04:56:33,2019-06-02 04:56:43,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,887,1.347,46.0,124293071
1,4,2019-06-02 04:56:33,2019-06-02 04:56:43,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,17,4.824,27.0,124292322
1,5,2019-06-02 04:56:33,2019-06-02 04:56:43,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,67,1.058,26.0,124287030
2,6,2019-06-02 04:57:16,2019-06-02 04:57:17,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,760,2.744,41.0,124299710
2,7,2019-06-02 04:57:16,2019-06-02 04:57:17,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,374,2.987,42.0,124296303
2,8,2019-06-02 04:57:16,2019-06-02 04:57:17,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,288,2.6560001,60.0,124296540
2,9,2019-06-02 04:57:16,2019-06-02 04:57:17,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,470,1.448,60.0,124287211
2,10,2019-06-02 04:57:16,2019-06-02 04:57:17,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,356,4.337,37.0,124292352
3,11,2019-06-02 04:56:46,2019-06-02 04:56:48,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,304,0.307,32.0,124296748
3,12,2019-06-02 04:56:46,2019-06-02 04:56:48,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,508,0.652,25.0,124279444
3,13,2019-06-02 04:56:46,2019-06-02 04:56:48,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,625,2.174,66.0,124292183
3,14,2019-06-02 04:56:46,2019-06-02 04:56:48,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,13,2.523,65.0,124295500
3,15,2019-06-02 04:56:46,2019-06-02 04:56:48,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,627,1.243,58.0,124295954
1,1,2019-06-02 04:57:36,2019-06-02 04:57:40,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,573,0.754,49.0,124291754
1,2,2019-06-02 04:57:36,2019-06-02 04:57:40,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,247,0.235,45.0,124304887
1,3,2019-06-02 04:57:36,2019-06-02 04:57:40,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,955,4.68,29.0,124294626
1,4,2019-06-02 04:57:36,2019-06-02 04:57:40,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,498,4.552,65.0,124294062
1,5,2019-06-02 04:57:36,2019-06-02 04:57:40,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,183,0.46,49.0,124288142
2,6,2019-06-02 04:58:25,2019-06-02 04:58:29,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,479,1.474,51.0,124301625
2,7,2019-06-02 04:58:25,2019-06-02 04:58:29,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,354,4.963,29.0,124297371
2,8,2019-06-02 04:58:25,2019-06-02 04:58:29,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,893,1.873,49.0,124298498
2,9,2019-06-02 04:58:25,2019-06-02 04:58:29,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,679,2.828,43.0,124288640
2,10,2019-06-02 04:58:25,2019-06-02 04:58:29,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,8,4.739,32.0,124294128
3,11,2019-06-02 04:57:54,2019-06-02 04:58:03,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,628,0.703,25.0,124298547
3,12,2019-06-02 04:57:54,2019-06-02 04:58:03,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,170,4.296,58.0,124281435
3,13,2019-06-02 04:57:54,2019-06-02 04:58:03,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,960,4.616,51.0,124294110
3,14,2019-06-02 04:57:54,2019-06-02 04:58:03,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,9,3.3569999,27.0,124296761
3,15,2019-06-02 04:57:54,2019-06-02 04:58:03,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,618,3.348,26.0,124297031
1,1,2019-06-02 04:58:37,2019-06-02 04:58:44,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,511,2.442,62.0,124293598
1,2,2019-06-02 04:58:37,2019-06-02 04:58:44,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,170,3.301,57.0,124306107
1,3,2019-06-02 04:58:37,2019-06-02 04:58:44,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,92,4.398,67.0,124296170
1,4,2019-06-02 04:58:37,2019-06-02 04:58:44,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,91,0.482,36.0,124295337
1,5,2019-06-02 04:58:37,2019-06-02 04:58:44,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,238,1.334,35.0,124289215
2,6,2019-06-02 04:59:32,2019-06-02 04:59:36,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,425,4.959,55.0,124303445
2,7,2019-06-02 04:59:32,2019-06-02 04:59:36,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,382,3.116,47.0,124298494
2,8,2019-06-02 04:59:32,2019-06-02 04:59:36,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,518,0.653,62.0,124300433
2,9,2019-06-02 04:59:32,2019-06-02 04:59:36,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,626,0.777,45.0,124290072
2,10,2019-06-02 04:59:32,2019-06-02 04:59:36,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,364,2.345,43.0,124295722
3,11,2019-06-02 04:58:56,2019-06-02 04:59:05,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,612,2.955,66.0,124299711
3,12,2019-06-02 04:58:56,2019-06-02 04:59:05,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,509,4.027,62.0,124283308
3,13,2019-06-02 04:58:56,2019-06-02 04:59:05,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,190,3.172,28.0,124295542
3,14,2019-06-02 04:58:56,2019-06-02 04:59:05,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,611,3.519,23.0,124298260
3,15,2019-06-02 04:58:56,2019-06-02 04:59:05,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,78,2.645,25.0,124298415
1,1,2019-06-02 04:59:38,2019-06-02 04:59:43,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,930,2.808,37.0,124295304
1,2,2019-06-02 04:59:38,2019-06-02 04:59:43,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,822,2.121,56.0,124307605
